Region,State,City,Year,Month,Temperature (°C)
Northeast,Arunachal Pradesh,Pasighat,2022,October,8.6
Northeast,Arunachal Pradesh,Pasighat,2022,November,9.7
Northeast,Arunachal Pradesh,Pasighat,2022,December,11.8
Northeast,Arunachal Pradesh,Pasighat,2023,January,13.6
Northeast,Arunachal Pradesh,Pasighat,2023,February,17.5
Northeast,Arunachal Pradesh,Pasighat,2023,March,7.7
Northeast,Arunachal Pradesh,Pasighat,2023,April,11.8
Northeast,Arunachal Pradesh,Pasighat,2023,May,14.0
Northeast,Arunachal Pradesh,Pasighat,2023,June,19.7
Northeast,Arunachal Pradesh,Pasighat,2023,July,18.4
Northeast,Arunachal Pradesh,Pasighat,2023,August,16.3
Northeast,Arunachal Pradesh,Pasighat,2023,September,39.8
Northeast,Arunachal Pradesh,Pasighat,2023,October,29.9
Northeast,Arunachal Pradesh,Pasighat,2023,November,29.3
Northeast,Arunachal Pradesh,Pasighat,2023,December,11.9
Northeast,Manipur,Imphal,2020,January,8.3
Northeast,Manipur,Imphal,2020,February,34.7
Northeast,Manipur,Imphal,2020,March,26.4
Northeast,Manipur,Imphal,2020,April,16.9
Northeast,Manipur,Imphal,2020,May,21.1
Northeast,Manipur,Imphal,2020,June,38.0
Northeast,Manipur,Imphal,2020,July,16.4
Northeast,Manipur,Imphal,2020,August,19.9
Northeast,Manipur,Imphal,2020,September,21.3
Northeast,Manipur,Imphal,2020,October,30.4
Northeast,Manipur,Imphal,2020,November,28.9
Northeast,Manipur,Imphal,2020,December,33.2
Northeast,Manipur,Imphal,2021,January,15.1
Northeast,Manipur,Imphal,2021,February,7.1
Northeast,Manipur,Imphal,2021,March,32.8
Northeast,Manipur,Imphal,2021,April,22.9
Northeast,Manipur,Imphal,2021,May,22.4
Northeast,Manipur,Imphal,2021,June,31.9
Northeast,Manipur,Imphal,2021,July,37.1
Northeast,Manipur,Imphal,2021,August,17.6
Northeast,Manipur,Imphal,2021,September,9.1
Northeast,Manipur,Imphal,2021,October,11.7
Northeast,Manipur,Imphal,2021,November,13.0
Northeast,Manipur,Imphal,2021,December,13.8
Northeast,Manipur,Imphal,2022,January,33.9
Northeast,Manipur,Imphal,2022,February,1.2
Northeast,Manipur,Imphal,2022,March,5.7
Northeast,Manipur,Imphal,2022,April,13.5
Northeast,Manipur,Imphal,2022,May,19.4
Northeast,Manipur,Imphal,2022,June,39.6
Northeast,Manipur,Imphal,2022,July,36.1
Northeast,Manipur,Imphal,2022,August,24.9
Northeast,Manipur,Imphal,2022,September,39.2
Northeast,Manipur,Imphal,2022,October,32.8
Northeast,Manipur,Imphal,2022,November,6.9
Northeast,Manipur,Imphal,2022,December,-3.1
Northeast,Manipur,Imphal,2023,January,17.2
Northeast,Manipur,Imphal,2023,February,2.5
Northeast,Manipur,Imphal,2023,March,22.5
Northeast,Manipur,Imphal,2023,April,15.8
Northeast,Manipur,Imphal,2023,May,39.2
Northeast,Manipur,Imphal,2023,June,29.9
Northeast,Manipur,Imphal,2023,July,29.7
Northeast,Manipur,Imphal,2023,August,16.4
Northeast,Manipur,Imphal,2023,September,18.0
Northeast,Manipur,Imphal,2023,October,13.6
Northeast,Manipur,Imphal,2023,November,33.6
Northeast,Manipur,Imphal,2023,December,14.1
Northeast,Manipur,Churachandpur,2020,January,16.1
Northeast,Manipur,Churachandpur,2020,February,10.3
Northeast,Manipur,Churachandpur,2020,March,34.7
Northeast,Manipur,Churachandpur,2020,April,19.5
Northeast,Manipur,Churachandpur,2020,May,19.7
Northeast,Manipur,Churachandpur,2020,June,21.6
Northeast,Manipur,Churachandpur,2020,July,26.9
Northeast,Manipur,Churachandpur,2020,August,9.4
Northeast,Manipur,Churachandpur,2020,September,27.9
Northeast,Manipur,Churachandpur,2020,October,25.5
Northeast,Manipur,Churachandpur,2020,November,35.1
Northeast,Manipur,Churachandpur,2020,December,21.2
Northeast,Manipur,Churachandpur,2021,January,20.1
Northeast,Manipur,Churachandpur,2021,February,35.5
Northeast,Manipur,Churachandpur,2021,March,39.0
Northeast,Manipur,Churachandpur,2021,April,30.4
Northeast,Manipur,Churachandpur,2021,May,34.6
Northeast,Manipur,Churachandpur,2021,June,37.6
Northeast,Manipur,Churachandpur,2021,July,9.5
Northeast,Manipur,Churachandpur,2021,August,24.9
Northeast,Manipur,Churachandpur,2021,September,35.5
Northeast,Manipur,Churachandpur,2021,October,14.7
Northeast,Manipur,Churachandpur,2021,November,38.1
Northeast,Manipur,Churachandpur,2021,December,24.3
Northeast,Manipur,Churachandpur,2022,January,8.2
Northeast,Manipur,Churachandpur,2022,February,18.1
Northeast,Manipur,Churachandpur,2022,March,21.1
Northeast,Manipur,Churachandpur,2022,April,16.7
Northeast,Manipur,Churachandpur,2022,May,13.2
Northeast,Manipur,Churachandpur,2022,June,35.0
Northeast,Manipur,Churachandpur,2022,July,32.9
Northeast,Manipur,Churachandpur,2022,August,23.3
Northeast,Manipur,Churachandpur,2022,September,18.8
Northeast,Manipur,Churachandpur,2022,October,18.7
Northeast,Manipur,Churachandpur,2022,November,12.6
Northeast,Manipur,Churachandpur,2022,December,19.5
Northeast,Manipur,Churachandpur,2023,January,2.0
Northeast,Manipur,Churachandpur,2023,February,4.5
Northeast,Manipur,Churachandpur,2023,March,20.3
Northeast,Manipur,Churachandpur,2023,April,35.9
Northeast,Manipur,Churachandpur,2023,May,33.5
Northeast,Manipur,Churachandpur,2023,June,7.2
Northeast,Manipur,Churachandpur,2023,July,6.9
Northeast,Manipur,Churachandpur,2023,August,28.1
Northeast,Manipur,Churachandpur,2023,September,30.7
Northeast,Manipur,Churachandpur,2023,October,37.4
Northeast,Manipur,Churachandpur,2023,November,14.1
Northeast,Manipur,Churachandpur,2023,December,25.6
Northeast,Manipur,Thoubal,2020,January,7.5
Northeast,Manipur,Thoubal,2020,February,21.7
Northeast,Manipur,Thoubal,2020,March,8.8
Northeast,Manipur,Thoubal,2020,April,18.8
Northeast,Manipur,Thoubal,2020,May,39.9
Northeast,Manipur,Thoubal,2020,June,14.3
Northeast,Manipur,Thoubal,2020,July,36.2
Northeast,Manipur,Thoubal,2020,August,16.5
Northeast,Manipur,Thoubal,2020,September,6.8
Northeast,Manipur,Thoubal,2020,October,7.4
Northeast,Manipur,Thoubal,2020,November,18.5
Northeast,Manipur,Thoubal,2020,December,31.0
Northeast,Manipur,Thoubal,2021,January,18.7
Northeast,Manipur,Thoubal,2021,February,17.7
Northeast,Manipur,Thoubal,2021,March,22.8
Northeast,Manipur,Thoubal,2021,April,24.8
Northeast,Manipur,Thoubal,2021,May,37.4
Northeast,Manipur,Thoubal,2021,June,8.6
Northeast,Manipur,Thoubal,2021,July,19.5
Northeast,Manipur,Thoubal,2021,August,37.8
Northeast,Manipur,Thoubal,2021,September,25.9
Northeast,Manipur,Thoubal,2021,October,28.0
Northeast,Manipur,Thoubal,2021,November,31.2
Northeast,Manipur,Thoubal,2021,December,13.6
Northeast,Manipur,Thoubal,2022,January,14.3
Northeast,Manipur,Thoubal,2022,February,9.6
Northeast,Manipur,Thoubal,2022,March,31.7
Northeast,Manipur,Thoubal,2022,April,32.4
Northeast,Manipur,Thoubal,2022,May,35.8
Northeast,Manipur,Thoubal,2022,June,23.7
Northeast,Manipur,Thoubal,2022,July,6.2
Northeast,Manipur,Thoubal,2022,August,34.2
Northeast,Manipur,Thoubal,2022,September,11.5
Northeast,Manipur,Thoubal,2022,October,20.7
Northeast,Manipur,Thoubal,2022,November,19.4
Northeast,Manipur,Thoubal,2022,December,17.5
Northeast,Manipur,Thoubal,2023,January,19.8
Northeast,Manipur,Thoubal,2023,February,14.3
Northeast,Manipur,Thoubal,2023,March,28.3
Northeast,Manipur,Thoubal,2023,April,28.1
Northeast,Manipur,Thoubal,2023,May,18.9
Northeast,Manipur,Thoubal,2023,June,16.2
Northeast,Manipur,Thoubal,2023,July,21.2
Northeast,Manipur,Thoubal,2023,August,35.7
Northeast,Manipur,Thoubal,2023,September,8.7
Northeast,Manipur,Thoubal,2023,October,34.8
Northeast,Manipur,Thoubal,2023,November,10.9
Northeast,Manipur,Thoubal,2023,December,16.6
Northeast,Meghalaya,Shillong,2020,January,16.0
Northeast,Meghalaya,Shillong,2020,February,28.4
Northeast,Meghalaya,Shillong,2020,March,20.6
Northeast,Meghalaya,Shillong,2020,April,15.8
Northeast,Meghalaya,Shillong,2020,May,13.9
Northeast,Meghalaya,Shillong,2020,June,17.9
Northeast,Meghalaya,Shillong,2020,July,27.9
Northeast,Meghalaya,Shillong,2020,August,10.6
Northeast,Meghalaya,Shillong,2020,September,18.7
Northeast,Meghalaya,Shillong,2020,October,30.2
Northeast,Meghalaya,Shillong,2020,November,25.9
Northeast,Meghalaya,Shillong,2020,December,20.9
Northeast,Meghalaya,Shillong,2021,January,15.4
Northeast,Meghalaya,Shillong,2021,February,19.1
Northeast,Meghalaya,Shillong,2021,March,39.3
Northeast,Meghalaya,Shillong,2021,April,12.0
Northeast,Meghalaya,Shillong,2021,May,14.4
Northeast,Meghalaya,Shillong,2021,June,27.2
Northeast,Meghalaya,Shillong,2021,July,13.7
Northeast,Meghalaya,Shillong,2021,August,20.9
Northeast,Meghalaya,Shillong,2021,September,8.3
Northeast,Meghalaya,Shillong,2021,October,32.7
Northeast,Meghalaya,Shillong,2021,November,32.8
Northeast,Meghalaya,Shillong,2021,December,18.5
Northeast,Meghalaya,Shillong,2022,January,12.8
Northeast,Meghalaya,Shillong,2022,February,22.8
Northeast,Meghalaya,Shillong,2022,March,37.4
Northeast,Meghalaya,Shillong,2022,April,6.6
Northeast,Meghalaya,Shillong,2022,May,24.8
Northeast,Meghalaya,Shillong,2022,June,6.6
Northeast,Meghalaya,Shillong,2022,July,30.6
Northeast,Meghalaya,Shillong,2022,August,20.1
Northeast,Meghalaya,Shillong,2022,September,16.2
Northeast,Meghalaya,Shillong,2022,October,32.8
Northeast,Meghalaya,Shillong,2022,November,39.0
Northeast,Meghalaya,Shillong,2022,December,36.1
Northeast,Meghalaya,Shillong,2023,January,8.3
Northeast,Meghalaya,Shillong,2023,February,25.8
Northeast,Meghalaya,Shillong,2023,March,29.0
Northeast,Meghalaya,Shillong,2023,April,20.0
Northeast,Meghalaya,Shillong,2023,May,31.3
Northeast,Meghalaya,Shillong,2023,June,9.6
Northeast,Meghalaya,Shillong,2023,July,36.8
Northeast,Meghalaya,Shillong,2023,August,8.6
Northeast,Meghalaya,Shillong,2023,September,27.6
Northeast,Meghalaya,Shillong,2023,October,15.9
Northeast,Meghalaya,Shillong,2023,November,28.2
Northeast,Meghalaya,Shillong,2023,December,8.7
Northeast,Meghalaya,Tura,2020,January,-2.4
Northeast,Meghalaya,Tura,2020,February,28.5
Northeast,Meghalaya,Tura,2020,March,34.6
Northeast,Meghalaya,Tura,2020,April,31.5
Northeast,Meghalaya,Tura,2020,May,8.7
Northeast,Meghalaya,Tura,2020,June,30.6
Northeast,Meghalaya,Tura,2020,July,22.0
Northeast,Meghalaya,Tura,2020,August,6.1
Northeast,Meghalaya,Tura,2020,September,14.0
Northeast,Meghalaya,Tura,2020,October,18.5
Northeast,Meghalaya,Tura,2020,November,16.8
Northeast,Meghalaya,Tura,2020,December,12.1
Northeast,Meghalaya,Tura,2021,January,22.8
Northeast,Meghalaya,Tura,2021,February,30.2
Northeast,Meghalaya,Tura,2021,March,11.0
Northeast,Meghalaya,Tura,2021,April,13.3
Northeast,Meghalaya,Tura,2021,May,30.7
Northeast,Meghalaya,Tura,2021,June,26.6
Northeast,Meghalaya,Tura,2021,July,19.4
Northeast,Meghalaya,Tura,2021,August,5.2
Northeast,Meghalaya,Tura,2021,September,5.0
Northeast,Meghalaya,Tura,2021,October,27.9
Northeast,Meghalaya,Tura,2021,November,17.3
Northeast,Meghalaya,Tura,2021,December,33.0
Northeast,Meghalaya,Tura,2022,January,12.9
Northeast,Meghalaya,Tura,2022,February,9.4
Northeast,Meghalaya,Tura,2022,March,31.0
Northeast,Meghalaya,Tura,2022,April,10.8
Northeast,Meghalaya,Tura,2022,May,15.5
Northeast,Meghalaya,Tura,2022,June,20.4
Northeast,Meghalaya,Tura,2022,July,5.8
Northeast,Meghalaya,Tura,2022,August,24.4
Northeast,Meghalaya,Tura,2022,September,21.1
Northeast,Meghalaya,Tura,2022,October,26.7
Northeast,Meghalaya,Tura,2022,November,39.0
Northeast,Meghalaya,Tura,2022,December,36.4
Northeast,Meghalaya,Tura,2023,January,12.2
Northeast,Meghalaya,Tura,2023,February,10.4
Northeast,Meghalaya,Tura,2023,March,11.7
Northeast,Meghalaya,Tura,2023,April,32.2
Northeast,Meghalaya,Tura,2023,May,18.1
Northeast,Meghalaya,Tura,2023,June,22.6
Northeast,Meghalaya,Tura,2023,July,6.2
Northeast,Meghalaya,Tura,2023,August,30.0
Northeast,Meghalaya,Tura,2023,September,26.0
Northeast,Meghalaya,Tura,2023,October,7.7
Northeast,Meghalaya,Tura,2023,November,12.7
Northeast,Meghalaya,Tura,2023,December,28.5
Northeast,Meghalaya,Nongpoh,2020,January,19.2
Northeast,Meghalaya,Nongpoh,2020,February,0.3
Northeast,Meghalaya,Nongpoh,2020,March,39.4
Northeast,Meghalaya,Nongpoh,2020,April,36.9
Northeast,Meghalaya,Nongpoh,2020,May,14.7
Northeast,Meghalaya,Nongpoh,2020,June,35.7
Northeast,Meghalaya,Nongpoh,2020,July,23.4
Northeast,Meghalaya,Nongpoh,2020,August,22.6
Northeast,Meghalaya,Nongpoh,2020,September,17.1
Northeast,Meghalaya,Nongpoh,2020,October,28.4
Northeast,Meghalaya,Nongpoh,2020,November,13.0
Northeast,Meghalaya,Nongpoh,2020,December,34.9
Northeast,Meghalaya,Nongpoh,2021,January,14.0
Northeast,Meghalaya,Nongpoh,2021,February,26.7
Northeast,Meghalaya,Nongpoh,2021,March,17.3
Northeast,Meghalaya,Nongpoh,2021,April,39.2
Northeast,Meghalaya,Nongpoh,2021,May,36.2
Northeast,Meghalaya,Nongpoh,2021,June,33.2
Northeast,Meghalaya,Nongpoh,2021,July,19.0
Northeast,Meghalaya,Nongpoh,2021,August,27.1
Northeast,Meghalaya,Nongpoh,2021,September,18.8
Northeast,Meghalaya,Nongpoh,2021,October,22.3
Northeast,Meghalaya,Nongpoh,2021,November,30.8
Northeast,Meghalaya,Nongpoh,2021,December,34.1
Northeast,Meghalaya,Nongpoh,2022,January,22.6
Northeast,Meghalaya,Nongpoh,2022,February,30.5
Northeast,Meghalaya,Nongpoh,2022,March,31.7
Northeast,Meghalaya,Nongpoh,2022,April,12.2
Northeast,Meghalaya,Nongpoh,2022,May,23.7
Northeast,Meghalaya,Nongpoh,2022,June,36.3
Northeast,Meghalaya,Nongpoh,2022,July,15.5
Northeast,Meghalaya,Nongpoh,2022,August,17.6
Northeast,Meghalaya,Nongpoh,2022,September,20.5
Northeast,Meghalaya,Nongpoh,2022,October,33.8
Northeast,Meghalaya,Nongpoh,2022,November,6.2
Northeast,Meghalaya,Nongpoh,2022,December,8.8
Northeast,Meghalaya,Nongpoh,2023,January,5.5
Northeast,Meghalaya,Nongpoh,2023,February,17.1
Northeast,Meghalaya,Nongpoh,2023,March,26.5
Northeast,Meghalaya,Nongpoh,2023,April,11.2
Northeast,Meghalaya,Nongpoh,2023,May,31.9
Northeast,Meghalaya,Nongpoh,2023,June,18.1
Northeast,Meghalaya,Nongpoh,2023,July,35.4
Northeast,Meghalaya,Nongpoh,2023,August,9.6
Northeast,Meghalaya,Nongpoh,2023,September,22.2
Northeast,Meghalaya,Nongpoh,2023,October,13.0
Northeast,Meghalaya,Nongpoh,2023,November,22.3
Northeast,Meghalaya,Nongpoh,2023,December,6.3
Northeast,Mizoram,Aizawl,2020,January,20.9
Northeast,Mizoram,Aizawl,2020,February,8.3
Northeast,Mizoram,Aizawl,2020,March,10.0
Northeast,Mizoram,Aizawl,2020,April,25.1
Northeast,Mizoram,Aizawl,2020,May,22.9
Northeast,Mizoram,Aizawl,2020,June,24.3
Northeast,Mizoram,Aizawl,2020,July,36.8
Northeast,Mizoram,Aizawl,2020,August,27.9
Northeast,Mizoram,Aizawl,2020,September,19.9
Northeast,Mizoram,Aizawl,2020,October,7.1
Northeast,Mizoram,Aizawl,2020,November,36.9
Northeast,Mizoram,Aizawl,2020,December,18.0
Northeast,Mizoram,Aizawl,2021,January,18.9
Northeast,Mizoram,Aizawl,2021,February,5.9
Northeast,Mizoram,Aizawl,2021,March,6.5
Northeast,Mizoram,Aizawl,2021,April,10.7
Northeast,Mizoram,Aizawl,2021,May,23.7
Northeast,Mizoram,Aizawl,2021,June,35.1
Northeast,Mizoram,Aizawl,2021,July,29.2
Northeast,Mizoram,Aizawl,2021,August,39.2
Northeast,Mizoram,Aizawl,2021,September,22.1
Northeast,Mizoram,Aizawl,2021,October,22.2
Northeast,Mizoram,Aizawl,2021,November,6.7
Northeast,Mizoram,Aizawl,2021,December,17.4
Northeast,Mizoram,Aizawl,2022,January,25.6
Northeast,Mizoram,Aizawl,2022,February,20.9
Northeast,Mizoram,Aizawl,2022,March,22.3
Northeast,Mizoram,Aizawl,2022,April,19.3
Northeast,Mizoram,Aizawl,2022,May,19.7
Northeast,Mizoram,Aizawl,2022,June,7.1
Northeast,Mizoram,Aizawl,2022,July,6.9
Northeast,Mizoram,Aizawl,2022,August,38.5
Northeast,Mizoram,Aizawl,2022,September,36.7
Northeast,Mizoram,Aizawl,2022,October,12.5
Northeast,Mizoram,Aizawl,2022,November,20.8
Northeast,Mizoram,Aizawl,2022,December,11.6
Northeast,Mizoram,Aizawl,2023,January,16.7
Northeast,Mizoram,Aizawl,2023,February,23.6
Northeast,Mizoram,Aizawl,2023,March,35.9
Northeast,Mizoram,Aizawl,2023,April,25.7
Northeast,Mizoram,Aizawl,2023,May,20.7
Northeast,Mizoram,Aizawl,2023,June,30.9
Northeast,Mizoram,Aizawl,2023,July,12.6
Northeast,Mizoram,Aizawl,2023,August,8.2
Northeast,Mizoram,Aizawl,2023,September,36.6
Northeast,Mizoram,Aizawl,2023,October,15.0
Northeast,Mizoram,Aizawl,2023,November,38.3
Northeast,Mizoram,Aizawl,2023,December,16.2
Northeast,Mizoram,Lunglei,2020,January,3.1
Northeast,Mizoram,Lunglei,2020,February,21.4
Northeast,Mizoram,Lunglei,2020,March,39.7
Northeast,Mizoram,Lunglei,2020,April,5.9
Northeast,Mizoram,Lunglei,2020,May,7.8
Northeast,Mizoram,Lunglei,2020,June,33.4
Northeast,Mizoram,Lunglei,2020,July,35.9
Northeast,Mizoram,Lunglei,2020,August,5.1
Northeast,Mizoram,Lunglei,2020,September,30.9
Northeast,Mizoram,Lunglei,2020,October,12.9
Northeast,Mizoram,Lunglei,2020,November,36.8
Northeast,Mizoram,Lunglei,2020,December,20.9
Northeast,Mizoram,Lunglei,2021,January,8.3
Northeast,Mizoram,Lunglei,2021,February,23.8
Northeast,Mizoram,Lunglei,2021,March,12.2
Northeast,Mizoram,Lunglei,2021,April,33.7
Northeast,Mizoram,Lunglei,2021,May,30.9
Northeast,Mizoram,Lunglei,2021,June,29.4
Northeast,Mizoram,Lunglei,2021,July,18.2
Northeast,Mizoram,Lunglei,2021,August,27.1
Northeast,Mizoram,Lunglei,2021,September,38.4
Northeast,Mizoram,Lunglei,2021,October,12.8
Northeast,Mizoram,Lunglei,2021,November,24.0
Northeast,Mizoram,Lunglei,2021,December,1.5
Northeast,Mizoram,Lunglei,2022,January,31.2
Northeast,Mizoram,Lunglei,2022,February,35.9
Northeast,Mizoram,Lunglei,2022,March,39.5
Northeast,Mizoram,Lunglei,2022,April,5.4
Northeast,Mizoram,Lunglei,2022,May,12.9
Northeast,Mizoram,Lunglei,2022,June,32.1
Northeast,Mizoram,Lunglei,2022,July,19.8
Northeast,Mizoram,Lunglei,2022,August,6.8
Northeast,Mizoram,Lunglei,2022,September,14.0
Northeast,Mizoram,Lunglei,2022,October,35.2
Northeast,Mizoram,Lunglei,2022,November,25.4
Northeast,Mizoram,Lunglei,2022,December,12.6
Northeast,Mizoram,Lunglei,2023,January,29.7
Northeast,Mizoram,Lunglei,2023,February,24.5
Northeast,Mizoram,Lunglei,2023,March,7.0
Northeast,Mizoram,Lunglei,2023,April,27.9
Northeast,Mizoram,Lunglei,2023,May,34.7
Northeast,Mizoram,Lunglei,2023,June,9.1
Northeast,Mizoram,Lunglei,2023,July,36.9
Northeast,Mizoram,Lunglei,2023,August,26.0
Northeast,Mizoram,Lunglei,2023,September,14.9
Northeast,Mizoram,Lunglei,2023,October,32.8
Northeast,Mizoram,Lunglei,2023,November,12.6
Northeast,Mizoram,Lunglei,2023,December,18.5
Northeast,Mizoram,Champhai,2020,January,25.8
Northeast,Mizoram,Champhai,2020,February,5.6
Northeast,Mizoram,Champhai,2020,March,34.8
Northeast,Mizoram,Champhai,2020,April,31.8
Northeast,Mizoram,Champhai,2020,May,6.9
Northeast,Mizoram,Champhai,2020,June,10.1
Northeast,Mizoram,Champhai,2020,July,5.9
Northeast,Mizoram,Champhai,2020,August,19.4
Northeast,Mizoram,Champhai,2020,September,25.5
Northeast,Mizoram,Champhai,2020,October,22.2
Northeast,Mizoram,Champhai,2020,November,22.1
Northeast,Mizoram,Champhai,2020,December,4.1
Northeast,Mizoram,Champhai,2021,January,2.8
Northeast,Mizoram,Champhai,2021,February,25.7
Northeast,Mizoram,Champhai,2021,March,10.4
Northeast,Mizoram,Champhai,2021,April,27.4
Northeast,Mizoram,Champhai,2021,May,14.4
Northeast,Mizoram,Champhai,2021,June,34.7
Northeast,Mizoram,Champhai,2021,July,21.3
Northeast,Mizoram,Champhai,2021,August,13.6
Northeast,Mizoram,Champhai,2021,September,21.2
Northeast,Mizoram,Champhai,2021,October,35.0
Northeast,Mizoram,Champhai,2021,November,8.1
Northeast,Mizoram,Champhai,2021,December,12.1
Northeast,Mizoram,Champhai,2022,January,8.8
Northeast,Mizoram,Champhai,2022,February,32.3
Northeast,Mizoram,Champhai,2022,March,39.4
Northeast,Mizoram,Champhai,2022,April,38.5
Northeast,Mizoram,Champhai,2022,May,39.4
Northeast,Mizoram,Champhai,2022,June,10.4
Northeast,Mizoram,Champhai,2022,July,19.0
Northeast,Mizoram,Champhai,2022,August,20.0
Northeast,Mizoram,Champhai,2022,September,39.0
Northeast,Mizoram,Champhai,2022,October,6.6
Northeast,Mizoram,Champhai,2022,November,15.5
Northeast,Mizoram,Champhai,2022,December,26.3
Northeast,Mizoram,Champhai,2023,January,21.8
Northeast,Mizoram,Champhai,2023,February,3.1
Northeast,Mizoram,Champhai,2023,March,32.7
Northeast,Mizoram,Champhai,2023,April,34.8
Northeast,Mizoram,Champhai,2023,May,6.0
Northeast,Mizoram,Champhai,2023,June,36.6
Northeast,Mizoram,Champhai,2023,July,26.1
Northeast,Mizoram,Champhai,2023,August,19.9
Northeast,Mizoram,Champhai,2023,September,37.7
Northeast,Mizoram,Champhai,2023,October,9.1
Northeast,Mizoram,Champhai,2023,November,7.8
Northeast,Mizoram,Champhai,2023,December,13.6
Northeast,Nagaland,Kohima,2020,January,17.2
Northeast,Nagaland,Kohima,2020,February,2.5
Northeast,Nagaland,Kohima,2020,March,25.5
Northeast,Nagaland,Kohima,2020,April,34.2
Northeast,Nagaland,Kohima,2020,May,23.2
Northeast,Nagaland,Kohima,2020,June,28.8
Northeast,Nagaland,Kohima,2020,July,32.9
Northeast,Nagaland,Kohima,2020,August,7.6
Northeast,Nagaland,Kohima,2020,September,7.0
Northeast,Nagaland,Kohima,2020,October,34.9
Northeast,Nagaland,Kohima,2020,November,36.0
Northeast,Nagaland,Kohima,2020,December,21.7
Northeast,Nagaland,Kohima,2021,January,33.2
Northeast,Nagaland,Kohima,2021,February,12.6
Northeast,Nagaland,Kohima,2021,March,14.7
Northeast,Nagaland,Kohima,2021,April,6.7
Northeast,Nagaland,Kohima,2021,May,27.3
Northeast,Nagaland,Kohima,2021,June,34.6
Northeast,Nagaland,Kohima,2021,July,37.0
Northeast,Nagaland,Kohima,2021,August,38.4
Northeast,Nagaland,Kohima,2021,September,17.8
Northeast,Nagaland,Kohima,2021,October,35.1
Northeast,Nagaland,Kohima,2021,November,33.1
Northeast,Nagaland,Kohima,2021,December,25.6
Northeast,Nagaland,Kohima,2022,January,19.2
Northeast,Nagaland,Kohima,2022,February,33.4
Northeast,Nagaland,Kohima,2022,March,13.9
Northeast,Nagaland,Kohima,2022,April,28.4
Northeast,Nagaland,Kohima,2022,May,23.1
Northeast,Nagaland,Kohima,2022,June,7.3
Northeast,Nagaland,Kohima,2022,July,22.9
Northeast,Nagaland,Kohima,2022,August,28.5
Northeast,Nagaland,Kohima,2022,September,19.7
Northeast,Nagaland,Kohima,2022,October,24.5
Northeast,Nagaland,Kohima,2022,November,11.2
Northeast,Nagaland,Kohima,2022,December,2.3
Northeast,Nagaland,Kohima,2023,January,24.9
Northeast,Nagaland,Kohima,2023,February,33.5
Northeast,Nagaland,Kohima,2023,March,34.6
Northeast,Nagaland,Kohima,2023,April,26.5
Northeast,Nagaland,Kohima,2023,May,24.4
Northeast,Nagaland,Kohima,2023,June,34.4
Northeast,Nagaland,Kohima,2023,July,11.0
Northeast,Nagaland,Kohima,2023,August,11.6
Northeast,Nagaland,Kohima,2023,September,24.1
Northeast,Nagaland,Kohima,2023,October,25.4
Northeast,Nagaland,Kohima,2023,November,24.0
Northeast,Nagaland,Kohima,2023,December,15.4
Northeast,Nagaland,Dimapur,2020,January,35.6
Northeast,Nagaland,Dimapur,2020,February,30.9
Northeast,Nagaland,Dimapur,2020,March,25.2
Northeast,Nagaland,Dimapur,2020,April,25.2
Northeast,Nagaland,Dimapur,2020,May,30.2
Northeast,Nagaland,Dimapur,2020,June,34.8
Northeast,Nagaland,Dimapur,2020,July,37.8
Northeast,Nagaland,Dimapur,2020,August,7.0
Northeast,Nagaland,Dimapur,2020,September,28.4
Northeast,Nagaland,Dimapur,2020,October,31.0
Northeast,Nagaland,Dimapur,2020,November,9.1
Northeast,Nagaland,Dimapur,2020,December,26.4
Northeast,Nagaland,Dimapur,2021,January,29.5
Northeast,Nagaland,Dimapur,2021,February,28.8
Northeast,Nagaland,Dimapur,2021,March,21.6
Northeast,Nagaland,Dimapur,2021,April,29.1
Northeast,Nagaland,Dimapur,2021,May,33.8
Northeast,Nagaland,Dimapur,2021,June,17.5
Northeast,Nagaland,Dimapur,2021,July,34.7
Northeast,Nagaland,Dimapur,2021,August,17.2
Northeast,Nagaland,Dimapur,2021,September,31.6
Northeast,Nagaland,Dimapur,2021,October,27.4
Northeast,Nagaland,Dimapur,2021,November,7.9
Northeast,Nagaland,Dimapur,2021,December,32.2
Northeast,Nagaland,Dimapur,2022,January,18.8
Northeast,Nagaland,Dimapur,2022,February,20.9
Northeast,Nagaland,Dimapur,2022,March,14.2
Northeast,Nagaland,Dimapur,2022,April,22.2
Northeast,Nagaland,Dimapur,2022,May,17.7
Northeast,Nagaland,Dimapur,2022,June,33.3
Northeast,Nagaland,Dimapur,2022,July,31.6
Northeast,Nagaland,Dimapur,2022,August,26.0
Northeast,Nagaland,Dimapur,2022,September,13.4
Northeast,Nagaland,Dimapur,2022,October,8.1
Northeast,Nagaland,Dimapur,2022,November,9.5
Northeast,Nagaland,Dimapur,2022,December,23.1
Northeast,Nagaland,Dimapur,2023,January,7.7
Northeast,Nagaland,Dimapur,2023,February,30.3
Northeast,Nagaland,Dimapur,2023,March,32.1
Northeast,Nagaland,Dimapur,2023,April,39.7
Northeast,Nagaland,Dimapur,2023,May,26.7
Northeast,Nagaland,Dimapur,2023,June,34.6
Northeast,Nagaland,Dimapur,2023,July,29.7
Northeast,Nagaland,Dimapur,2023,August,12.8
Northeast,Nagaland,Dimapur,2023,September,7.2
Northeast,Nagaland,Dimapur,2023,October,28.2
Northeast,Nagaland,Dimapur,2023,November,10.8
